
Scatter Plot 1D
 ==================== 
Intensity Sum Ch=1 Img=1,Unit,Channel,Image,ID,Surpass Object,Surpass Object Data ID,Original ID,Original Component Name,Original Component ID,Original Image Name,Original Image ID,
2.97e8,,1,Image 1,592,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,62,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_4_3_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_4_3_cmle_[ims1_2024-12-23T16-20-02.202].ims,
7.72e7,,1,Image 1,593,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,63,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_4_3_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_4_3_cmle_[ims1_2024-12-23T16-20-02.202].ims,
1.30e8,,1,Image 1,594,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,64,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_4_3_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_4_3_cmle_[ims1_2024-12-23T16-20-02.202].ims,
4.86e7,,1,Image 1,595,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,65,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_4_3_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_4_3_cmle_[ims1_2024-12-23T16-20-02.202].ims,
1.13e8,,1,Image 1,596,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,66,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_4_3_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_4_3_cmle_[ims1_2024-12-23T16-20-02.202].ims,
8.22e7,,1,Image 1,597,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,67,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_4_3_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_4_3_cmle_[ims1_2024-12-23T16-20-02.202].ims,
7.51e7,,1,Image 1,598,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,68,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_4_3_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_4_3_cmle_[ims1_2024-12-23T16-20-02.202].ims,
5.10e7,,1,Image 1,599,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,69,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_4_3_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_4_3_cmle_[ims1_2024-12-23T16-20-02.202].ims,
3.06e8,,1,Image 1,600,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,70,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_4_3_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_4_3_cmle_[ims1_2024-12-23T16-20-02.202].ims,
1.62e8,,1,Image 1,601,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,71,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_4_3_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_4_3_cmle_[ims1_2024-12-23T16-20-02.202].ims,
3.25e8,,1,Image 1,602,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,72,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_4_3_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_4_3_cmle_[ims1_2024-12-23T16-20-02.202].ims,
1.14e8,,1,Image 1,603,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,73,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_4_3_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_4_3_cmle_[ims1_2024-12-23T16-20-02.202].ims,
3.13e8,,1,Image 1,604,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,74,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_4_3_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_4_3_cmle_[ims1_2024-12-23T16-20-02.202].ims,
1.68e8,,1,Image 1,605,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,75,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_4_3_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_4_3_cmle_[ims1_2024-12-23T16-20-02.202].ims,
1.70e7,,1,Image 1,606,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,76,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_4_3_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_4_3_cmle_[ims1_2024-12-23T16-20-02.202].ims,
3.86e8,,1,Image 1,607,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,77,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_4_3_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_4_3_cmle_[ims1_2024-12-23T16-20-02.202].ims,
3.04e8,,1,Image 1,608,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,78,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_4_3_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_4_3_cmle_[ims1_2024-12-23T16-20-02.202].ims,
1.50e8,,1,Image 1,609,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,79,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_4_3_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_4_3_cmle_[ims1_2024-12-23T16-20-02.202].ims,
3.59e8,,1,Image 1,610,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,80,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_4_3_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_4_3_cmle_[ims1_2024-12-23T16-20-02.202].ims,
5.76e7,,1,Image 1,611,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,81,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_4_3_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_4_3_cmle_[ims1_2024-12-23T16-20-02.202].ims,
2.04e7,,1,Image 1,612,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,82,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_4_3_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_4_3_cmle_[ims1_2024-12-23T16-20-02.202].ims,
5.18e7,,1,Image 1,613,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,83,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_4_3_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_4_3_cmle_[ims1_2024-12-23T16-20-02.202].ims,
6.84e7,,1,Image 1,614,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,84,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_4_3_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_4_3_cmle_[ims1_2024-12-23T16-20-02.202].ims,
2.41e8,,1,Image 1,615,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,86,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_4_3_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_4_3_cmle_[ims1_2024-12-23T16-20-02.202].ims,
2.13e8,,1,Image 1,616,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,87,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_4_3_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_4_3_cmle_[ims1_2024-12-23T16-20-02.202].ims,
6.77e7,,1,Image 1,617,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,88,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_4_3_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_4_3_cmle_[ims1_2024-12-23T16-20-02.202].ims,
1.00e8,,1,Image 1,618,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,89,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_4_3_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_4_3_cmle_[ims1_2024-12-23T16-20-02.202].ims,
3.75e7,,1,Image 1,619,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,90,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_4_3_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_4_3_cmle_[ims1_2024-12-23T16-20-02.202].ims,
1.53e8,,1,Image 1,620,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,91,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_4_3_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_4_3_cmle_[ims1_2024-12-23T16-20-02.202].ims,
1.30e8,,1,Image 1,621,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,92,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_4_3_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_4_3_cmle_[ims1_2024-12-23T16-20-02.202].ims,
1.73e8,,1,Image 1,622,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,93,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_4_3_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_4_3_cmle_[ims1_2024-12-23T16-20-02.202].ims,
1.32e8,,1,Image 1,623,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,94,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_4_3_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_4_3_cmle_[ims1_2024-12-23T16-20-02.202].ims,
2.58e8,,1,Image 1,624,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,95,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_4_3_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_4_3_cmle_[ims1_2024-12-23T16-20-02.202].ims,
1.05e8,,1,Image 1,625,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,96,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_4_3_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_4_3_cmle_[ims1_2024-12-23T16-20-02.202].ims,
1.67e8,,1,Image 1,626,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,97,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_4_3_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_4_3_cmle_[ims1_2024-12-23T16-20-02.202].ims,
2.01e8,,1,Image 1,627,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,98,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_4_3_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_4_3_cmle_[ims1_2024-12-23T16-20-02.202].ims,
2.08e8,,1,Image 1,628,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,99,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_4_3_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_4_3_cmle_[ims1_2024-12-23T16-20-02.202].ims,
2.45e8,,1,Image 1,629,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,100,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_4_3_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_4_3_cmle_[ims1_2024-12-23T16-20-02.202].ims,
3.12e8,,1,Image 1,630,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,102,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_4_3_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_4_3_cmle_[ims1_2024-12-23T16-20-02.202].ims,
2.52e7,,1,Image 1,631,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,103,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_4_3_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_4_3_cmle_[ims1_2024-12-23T16-20-02.202].ims,
1.68e8,,1,Image 1,632,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,104,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_4_3_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_4_3_cmle_[ims1_2024-12-23T16-20-02.202].ims,
7.48e7,,1,Image 1,633,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,105,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_4_3_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_4_3_cmle_[ims1_2024-12-23T16-20-02.202].ims,
3.46e8,,1,Image 1,634,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,106,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_4_3_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_4_3_cmle_[ims1_2024-12-23T16-20-02.202].ims,
3.73e8,,1,Image 1,635,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,107,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_4_3_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_4_3_cmle_[ims1_2024-12-23T16-20-02.202].ims,
