
Scatter Plot 1D
 ==================== 
Volume,Unit,ID,Surpass Object,Surpass Object Data ID,Original ID,Original Component Name,Original Component ID,Original Image Name,Original Image ID,
842,µm^3,535,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,3,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_4_3_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_4_3_cmle_[ims1_2024-12-23T16-20-02.202].ims,
205,µm^3,536,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,4,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_4_3_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_4_3_cmle_[ims1_2024-12-23T16-20-02.202].ims,
609,µm^3,537,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,5,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_4_3_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_4_3_cmle_[ims1_2024-12-23T16-20-02.202].ims,
487,µm^3,538,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,6,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_4_3_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_4_3_cmle_[ims1_2024-12-23T16-20-02.202].ims,
368,µm^3,539,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,7,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_4_3_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_4_3_cmle_[ims1_2024-12-23T16-20-02.202].ims,
66.5,µm^3,540,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,8,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_4_3_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_4_3_cmle_[ims1_2024-12-23T16-20-02.202].ims,
182,µm^3,541,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,9,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_4_3_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_4_3_cmle_[ims1_2024-12-23T16-20-02.202].ims,
494,µm^3,542,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,10,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_4_3_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_4_3_cmle_[ims1_2024-12-23T16-20-02.202].ims,
373,µm^3,543,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,11,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_4_3_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_4_3_cmle_[ims1_2024-12-23T16-20-02.202].ims,
347,µm^3,544,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,12,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_4_3_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_4_3_cmle_[ims1_2024-12-23T16-20-02.202].ims,
421,µm^3,545,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,13,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_4_3_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_4_3_cmle_[ims1_2024-12-23T16-20-02.202].ims,
559,µm^3,546,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,14,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_4_3_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_4_3_cmle_[ims1_2024-12-23T16-20-02.202].ims,
740,µm^3,547,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,15,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_4_3_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_4_3_cmle_[ims1_2024-12-23T16-20-02.202].ims,
51.6,µm^3,548,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,16,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_4_3_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_4_3_cmle_[ims1_2024-12-23T16-20-02.202].ims,
572,µm^3,549,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,17,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_4_3_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_4_3_cmle_[ims1_2024-12-23T16-20-02.202].ims,
200,µm^3,550,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,18,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_4_3_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_4_3_cmle_[ims1_2024-12-23T16-20-02.202].ims,
253,µm^3,551,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,19,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_4_3_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_4_3_cmle_[ims1_2024-12-23T16-20-02.202].ims,
749,µm^3,552,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,20,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_4_3_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_4_3_cmle_[ims1_2024-12-23T16-20-02.202].ims,
263,µm^3,553,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,21,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_4_3_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_4_3_cmle_[ims1_2024-12-23T16-20-02.202].ims,
318,µm^3,554,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,22,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_4_3_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_4_3_cmle_[ims1_2024-12-23T16-20-02.202].ims,
610,µm^3,555,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,23,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_4_3_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_4_3_cmle_[ims1_2024-12-23T16-20-02.202].ims,
146,µm^3,556,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,25,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_4_3_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_4_3_cmle_[ims1_2024-12-23T16-20-02.202].ims,
207,µm^3,557,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,26,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_4_3_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_4_3_cmle_[ims1_2024-12-23T16-20-02.202].ims,
304,µm^3,558,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,27,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_4_3_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_4_3_cmle_[ims1_2024-12-23T16-20-02.202].ims,
233,µm^3,559,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,28,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_4_3_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_4_3_cmle_[ims1_2024-12-23T16-20-02.202].ims,
342,µm^3,560,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,29,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_4_3_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_4_3_cmle_[ims1_2024-12-23T16-20-02.202].ims,
98.1,µm^3,561,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,30,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_4_3_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_4_3_cmle_[ims1_2024-12-23T16-20-02.202].ims,
223,µm^3,562,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,31,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_4_3_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_4_3_cmle_[ims1_2024-12-23T16-20-02.202].ims,
205,µm^3,563,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,32,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_4_3_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_4_3_cmle_[ims1_2024-12-23T16-20-02.202].ims,
644,µm^3,564,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,33,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_4_3_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_4_3_cmle_[ims1_2024-12-23T16-20-02.202].ims,
56.0,µm^3,565,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,35,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_4_3_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_4_3_cmle_[ims1_2024-12-23T16-20-02.202].ims,
250,µm^3,566,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,36,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_4_3_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_4_3_cmle_[ims1_2024-12-23T16-20-02.202].ims,
722,µm^3,567,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,37,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_4_3_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_4_3_cmle_[ims1_2024-12-23T16-20-02.202].ims,
393,µm^3,568,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,38,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_4_3_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_4_3_cmle_[ims1_2024-12-23T16-20-02.202].ims,
219,µm^3,569,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,39,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_4_3_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_4_3_cmle_[ims1_2024-12-23T16-20-02.202].ims,
251,µm^3,570,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,40,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_4_3_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_4_3_cmle_[ims1_2024-12-23T16-20-02.202].ims,
76.3,µm^3,571,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,41,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_4_3_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_4_3_cmle_[ims1_2024-12-23T16-20-02.202].ims,
265,µm^3,572,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,42,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_4_3_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_4_3_cmle_[ims1_2024-12-23T16-20-02.202].ims,
549,µm^3,573,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,43,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_4_3_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_4_3_cmle_[ims1_2024-12-23T16-20-02.202].ims,
84.2,µm^3,574,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,44,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_4_3_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_4_3_cmle_[ims1_2024-12-23T16-20-02.202].ims,
591,µm^3,575,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,45,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_4_3_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_4_3_cmle_[ims1_2024-12-23T16-20-02.202].ims,
228,µm^3,576,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,46,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_4_3_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_4_3_cmle_[ims1_2024-12-23T16-20-02.202].ims,
201,µm^3,577,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,47,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_4_3_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_4_3_cmle_[ims1_2024-12-23T16-20-02.202].ims,
657,µm^3,578,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,48,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_4_3_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_4_3_cmle_[ims1_2024-12-23T16-20-02.202].ims,
416,µm^3,579,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,49,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_4_3_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_4_3_cmle_[ims1_2024-12-23T16-20-02.202].ims,
99.0,µm^3,580,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,50,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_4_3_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_4_3_cmle_[ims1_2024-12-23T16-20-02.202].ims,
350,µm^3,581,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,51,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_4_3_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_4_3_cmle_[ims1_2024-12-23T16-20-02.202].ims,
593,µm^3,582,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,52,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_4_3_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_4_3_cmle_[ims1_2024-12-23T16-20-02.202].ims,
56.0,µm^3,583,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,53,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_4_3_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_4_3_cmle_[ims1_2024-12-23T16-20-02.202].ims,
425,µm^3,584,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,54,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_4_3_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_4_3_cmle_[ims1_2024-12-23T16-20-02.202].ims,
368,µm^3,585,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,55,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_4_3_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_4_3_cmle_[ims1_2024-12-23T16-20-02.202].ims,
377,µm^3,586,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,56,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_4_3_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_4_3_cmle_[ims1_2024-12-23T16-20-02.202].ims,
139,µm^3,587,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,57,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_4_3_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_4_3_cmle_[ims1_2024-12-23T16-20-02.202].ims,
122,µm^3,588,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,58,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_4_3_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_4_3_cmle_[ims1_2024-12-23T16-20-02.202].ims,
179,µm^3,589,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,59,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_4_3_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_4_3_cmle_[ims1_2024-12-23T16-20-02.202].ims,
341,µm^3,590,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,60,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_4_3_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_4_3_cmle_[ims1_2024-12-23T16-20-02.202].ims,
150,µm^3,591,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,61,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_4_3_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_4_3_cmle_[ims1_2024-12-23T16-20-02.202].ims,
553,µm^3,592,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,62,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_4_3_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_4_3_cmle_[ims1_2024-12-23T16-20-02.202].ims,
199,µm^3,593,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,63,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_4_3_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_4_3_cmle_[ims1_2024-12-23T16-20-02.202].ims,
330,µm^3,594,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,64,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_4_3_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_4_3_cmle_[ims1_2024-12-23T16-20-02.202].ims,
148,µm^3,595,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,65,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_4_3_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_4_3_cmle_[ims1_2024-12-23T16-20-02.202].ims,
259,µm^3,596,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,66,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_4_3_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_4_3_cmle_[ims1_2024-12-23T16-20-02.202].ims,
146,µm^3,597,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,67,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_4_3_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_4_3_cmle_[ims1_2024-12-23T16-20-02.202].ims,
218,µm^3,598,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,68,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_4_3_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_4_3_cmle_[ims1_2024-12-23T16-20-02.202].ims,
148,µm^3,599,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,69,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_4_3_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_4_3_cmle_[ims1_2024-12-23T16-20-02.202].ims,
586,µm^3,600,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,70,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_4_3_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_4_3_cmle_[ims1_2024-12-23T16-20-02.202].ims,
419,µm^3,601,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,71,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_4_3_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_4_3_cmle_[ims1_2024-12-23T16-20-02.202].ims,
681,µm^3,602,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,72,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_4_3_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_4_3_cmle_[ims1_2024-12-23T16-20-02.202].ims,
